DOM,totalPrice,price,square,livingRoom,drawingRoom,kitchen,bathRoom,onFloor,totalFloor,buildingType,constructionTime,renovationCondition,buildingStructure,ladderRatio,elevator,district_name,Lng_transed,Lat_transed,year,month
3,999,51762,193,3,2,1,1,1,32,1,2000,1,6,0.375,1,Chaoyang,116.3786716,39.98533799,2017,1
16,448,41823,107.12,2,2,1,2,1,18,4,2005,4,6,0.333,1,Changping,116.4188366,40.0754141,2017,1
65,310,44753,69.27,2,1,1,1,3,6,4,1999,3,2,0.333,0,Changping,116.2670911,40.13717369,2017,3
8,585,62400,93.75,2,1,1,1,2,10,4,2004,4,6,0.5,1,Chaoyang,116.3972335,40.03464568,2017,1
75,364,95815,37.99,1,1,1,1,1,16,1,1986,3,6,0.25,1,Chaoyang,116.391935,39.97073341,2017,3
63,1180,73242,161.11,3,2,1,2,3,9,4,2009,2,6,0.5,1,Haidian,116.2340547,39.9319493,2017,3
38,504.7,90676,55.66,2,1,1,1,4,12,3,1992,3,6,0.154,1,Dongcheng,116.4336974,39.94113157,2017,2
64,495,79213,62.49,2,1,1,1,4,12,3,1984,3,6,0.25,1,Chaoyang,116.4507221,39.94829508,2017,3
20,460,84219,54.62,1,0,1,1,3,28,4,2005,4,6,0.4,1,Chaoyang,116.443998,39.96685104,2017,1
53,750,54258,138.23,3,1,1,2,4,11,4,2005,4,6,0.25,1,Tongzhou,116.6766982,39.86630552,2017,2
59,460,61138,75.24,1,1,1,1,2,24,1,2002,1,6,0.375,1,Chaoyang,116.5182653,39.91393677,2017,2
43,459,44533,103.07,2,1,1,1,3,9,3,2010,4,6,0.25,1,Tongzhou,116.6810955,39.93713653,2017,2
66,419,38230,109.6,2,1,1,2,4,6,4,2004,1,2,0.5,0,Changping,116.4125916,40.10494535,2017,3
13,428,45776,93.5,3,1,1,1,1,9,3,2005,3,6,0.333,1,Chaoyang,116.5772665,39.91857165,2017,1
46,300,113809,26.36,1,0,1,1,2,26,1,2006,1,6,0.111,1,Xicheng,116.3304697,39.89354388,2017,2
66,287,47834,60,1,1,1,1,1,3,4,2009,1,6,0.333,0,Haidian,116.2077946,39.97583524,2017,3
46,605,80764,74.91,2,1,1,1,2,18,1,1998,4,6,0.2,1,Chaoyang,116.4277166,39.9813252,2017,2
5,396,39333,100.68,2,1,1,1,2,18,1,2000,3,2,0.25,1,Changping,116.4266787,40.06473297,2017,1
17,640,90218,70.94,2,1,1,1,1,19,1,1999,3,6,0.2,1,Haidian,116.3550609,39.95235108,2017,1
157,540,39800,135.68,3,2,1,2,2,25,4,2014,3,6,1,1,Daxing,116.3177,39.68501714,2017,6
44,620,105335,58.86,1,1,1,1,3,29,3,2004,4,6,0.333,1,Xicheng,116.3354885,39.88578408,2017,2
87,730,118507,61.6,2,1,1,1,0,6,4,1993,4,2,0.5,0,Haidian,116.2995616,39.96339606,2017,3
10,485,94450,51.35,1,1,1,1,3,18,3,2013,1,6,0.5,1,Haidian,116.343574,40.04551415,2017,1
60,600,40369,148.63,4,1,1,2,4,20,4,2006,4,6,0.667,1,Shunyi,116.6593932,40.13365405,2017,2
70,380,47944,79.26,2,2,1,1,4,6,4,1998,3,2,0.5,0,Tongzhou,116.6548545,39.87795403,2017,3
7,390,78772,49.51,1,1,1,1,2,16,4,1992,2,6,0.15,1,Chaoyang,116.3870499,39.96433822,2017,1
8,728,94289,77.21,1,1,1,1,3,21,1,2008,4,6,0.25,1,Chaoyang,116.4534985,39.96526656,2017,1
9,1500,97403,154,3,2,1,2,3,11,3,2010,3,6,0.333,1,Haidian,116.369278,39.98130791,2017,1
5,426,45407,93.82,2,1,1,1,3,9,4,2004,4,6,0.5,1,Shunyi,116.642386,40.1183764,2017,1
3,410,51008,80.38,2,1,1,1,4,25,4,2013,4,6,1,1,Changping,116.3028508,40.06690457,2017,1
44,534,53056,100.65,2,2,1,1,3,28,3,2009,4,6,0.5,1,Tongzhou,116.628334,39.90366011,2017,2
88,350,58883,59.44,1,1,1,1,0,4,4,2005,3,6,0.5,0,Haidian,116.2077946,39.97583524,2017,3
62,491,43793,112.12,3,1,1,2,2,6,4,2000,1,2,0.5,0,Changping,116.3246914,40.07933066,2017,3
13,510,88851,57.4,1,1,1,1,3,6,4,2004,3,2,0.333,0,Haidian,116.2593018,40.05056997,2017,1
10,216.5,54125,40,1,0,1,1,1,28,3,2010,1,6,0.5,1,Changping,116.2302815,40.20866761,2017,1
21,1043,73050,142.78,3,1,1,2,2,25,1,2003,4,6,0.118,1,Xicheng,116.3554922,39.88750919,2017,1
8,560,56458,99.19,2,1,1,2,2,26,1,2005,4,6,0.333,1,Chaoyang,116.4178692,40.03804845,2017,1
40,420,41908,100.22,2,1,1,1,2,6,4,2009,4,2,0.5,0,Changping,116.3688101,40.08207526,2017,2
9,400,62500,64,1,1,1,1,1,15,3,2010,4,6,0.667,1,Chaoyang,116.5907574,39.90001139,2017,1
45,685,72510,94.47,2,2,1,1,1,16,4,2008,4,6,0.4,1,Chaoyang,116.5096718,39.91991834,2017,2
10,379,137170,27.63,1,1,1,1,3,20,1,2004,3,6,0.103,1,Xicheng,116.3304697,39.89354388,2017,1
60,970,70387,137.81,3,2,1,2,3,21,1,2002,4,6,0.25,1,Xicheng,116.340221,39.87521834,2017,2
58,1000,67205,148.8,3,1,1,2,1,30,1,2001,3,6,0.25,1,Fengtai,116.3405479,39.86859371,2017,2
48,295,56622,52.1,1,1,1,1,4,26,1,2008,1,6,0.3,1,Fengtai,116.2792828,39.83734081,2017,2
16,220,51475,42.74,2,1,1,2,2,11,3,2011,4,6,0.13,1,Chaoyang,116.4676268,39.83450473,2017,1
17,680,64037,106.19,2,1,1,1,0,24,1,1999,3,6,0.333,1,Xicheng,116.3344507,39.88922806,2017,1
22,148,56924,26,1,0,1,1,2,18,4,2009,4,6,0.125,1,Changping,116.2525742,40.15869014,2017,1
41,750,135136,55.5,2,1,1,1,2,16,1,1985,4,2,0.286,1,Xicheng,116.3622224,39.90219228,2017,2
49,540,55108,97.99,2,1,1,1,2,28,3,2014,4,6,0.667,1,Changping,116.3028508,40.06690457,2017,2
17,408,58689,69.52,2,1,1,1,2,6,4,1993,4,2,0.5,0,Changping,116.3331342,40.05903286,2017,1
17,286,77298,37,1,1,1,1,0,6,4,1989,1,2,0.5,0,Fengtai,116.3851933,39.86121592,2017,1
4,188,36957,50.87,1,1,1,1,4,6,4,2005,4,2,0.5,0,Haidian,116.2214534,39.94231735,2017,1
19,75,22728,33,1,0,1,1,2,14,4,2011,4,6,0.048,0,Shunyi,116.653576,40.17944924,2017,1
9,285,39392,72.35,2,1,1,1,2,6,4,1996,3,2,0.5,0,Changping,116.2469348,40.21546591,2017,1
51,675,67887,99.43,2,1,1,1,1,26,1,1998,3,6,0.2,1,Chaoyang,116.4091941,40.00093364,2017,2
21,138.6,29515,46.96,1,1,1,1,2,23,1,2008,3,6,0.2,1,Daxing,116.49578,39.80025737,2017,1
78,522,60000,87,2,1,1,1,2,33,4,2013,2,6,0.5,1,Daxing,116.3256466,39.75333878,2017,3
22,448,52962,84.59,2,1,1,1,0,22,3,2010,4,6,0.5,1,Daxing,116.3227667,39.77387237,2017,1
14,710,69636,101.96,2,1,1,2,2,23,1,1993,4,6,0.042,0,Dongcheng,116.4219557,39.90620057,2017,1
51,417,43684,95.46,2,1,1,1,2,6,4,2008,4,6,0.333,1,Shunyi,116.6583571,40.20271377,2017,2
69,244,41210,59.21,1,0,0,1,3,18,1,2005,4,6,0.3,1,Chaoyang,116.4608793,40.00104987,2017,3
24,748,90110,83.01,3,1,1,1,1,6,4,1991,3,2,0.5,0,Xicheng,116.3372165,39.89187804,2017,1
8,398,47252,84.23,2,1,1,1,2,7,4,2005,4,2,0.333,0,Changping,116.4265897,40.07503366,2017,1
49,300,112318,26.71,1,0,1,1,1,26,1,2006,3,6,0.111,1,Xicheng,116.3304697,39.89354388,2017,2
75,893,86322,103.45,2,1,1,1,3,18,4,2013,4,6,0.5,1,Chaoyang,116.4287924,40.02411558,2017,3
74,575,66683,86.23,3,1,1,1,4,6,4,1996,3,4,0.5,0,Chaoyang,116.4564015,39.98555194,2017,3
17,416,30813,135.01,2,2,1,2,2,13,4,2003,3,2,0.333,1,Changping,116.4030934,40.07007915,2017,1
52,930,67071,138.66,3,2,1,2,2,9,4,2001,4,6,0.5,1,Haidian,116.3134869,40.0394598,2017,2
58,1145,73005,156.84,4,2,1,2,1,7,4,1998,3,6,0.5,0,Haidian,116.3078223,40.03181781,2017,2
95,535,72710,73.58,3,1,2,2,3,16,3,2012,4,6,0.182,1,Daxing,116.3042166,39.76096319,2017,4
63,630,65653,95.96,1,1,1,1,2,18,1,1996,4,6,0.333,1,Chaoyang,116.4676092,39.94463643,2017,3
10,441,76669,57.52,2,1,1,1,2,6,4,1987,3,2,0.333,0,Haidian,116.3206236,39.89783248,2017,1
10,345,55619,62.03,1,1,1,1,0,10,4,2010,3,6,0.5,1,Daxing,116.4112625,39.78360334,2017,1
45,300,77003,38.96,1,1,1,1,1,16,1,1986,3,6,0.25,1,Chaoyang,116.391935,39.97073341,2017,2
3,192,38393,50.01,1,1,1,1,2,6,4,2000,1,2,0.5,0,Mentougou,116.1092758,39.92512045,2017,1
23,400,68966,58,2,1,1,1,0,7,4,1990,1,2,0.5,0,Dongcheng,116.4315401,39.93098033,2017,1
5,135,53743,25.12,1,0,1,1,1,18,4,2009,4,6,0.125,1,Changping,116.2525742,40.15869014,2017,1
2,303,41013,73.88,3,1,1,1,1,6,4,1987,4,4,0.333,0,Chaoyang,116.5926832,40.04432322,2017,1
18,530,60379,87.78,2,1,1,1,3,6,4,2004,4,2,0.5,1,Changping,116.3338153,40.08961067,2017,1
51,845,68372,123.59,2,1,1,2,1,12,4,2000,4,6,0.5,1,Chaoyang,116.4919658,39.95298859,2017,2
53,570,61789,92.25,2,1,1,1,1,21,1,2005,3,6,0.25,1,Fengtai,116.3675649,39.84258559,2017,2
18,550,33845,162.51,4,1,1,2,1,6,4,2000,4,2,0.5,0,Changping,116.4186388,40.06431825,2017,1
2,323,73812,43.76,2,0,1,1,2,5,4,1979,1,4,0.333,0,Chaoyang,116.4641165,39.92632932,2017,1
11,460,66764,68.9,1,1,1,1,2,21,3,2005,4,6,0.5,1,Chaoyang,116.489454,39.87524795,2017,1
10,360,54111,66.53,3,1,1,1,2,6,4,1984,3,2,0.333,0,Shijingshan,116.2211268,39.89996133,2017,1
12,660,130281,50.66,2,1,1,1,2,5,4,1979,4,2,0.333,0,Xicheng,116.374546,39.87843966,2017,1
52,606,41094,147.47,3,2,1,2,2,18,4,2004,1,6,0.5,1,Changping,116.4188366,40.0754141,2017,2
18,368,73074,50.36,1,1,1,1,3,16,1,1992,3,6,0.25,1,Chaoyang,116.4252409,39.95258459,2017,1
12,200,40800,49.02,1,1,1,1,2,24,1,2009,4,6,0.222,1,Daxing,116.4849702,39.80286118,2017,1
36,345,47106,73.24,2,1,1,1,3,18,4,2014,4,6,0.5,1,Daxing,116.3169433,39.67529915,2017,2
2,630,67742,93,2,1,1,1,2,31,1,2002,4,6,0.375,1,Chaoyang,116.5111338,39.91693891,2017,1
58,345,74498,46.31,1,1,1,1,2,14,3,1986,4,6,0.125,1,Chaoyang,116.4404216,39.95856694,2017,2
22,480,36975,129.82,3,1,1,2,1,7,4,2001,4,2,0.5,0,Changping,116.4332305,40.06235884,2017,1
41,413,57610,71.69,2,1,1,1,3,14,3,1995,3,6,0.182,1,Fengtai,116.3698631,39.85470324,2017,2
67,489,87541,55.86,1,1,1,1,3,6,4,2004,4,2,0.333,0,Haidian,116.2593018,40.05056997,2017,3
47,400,65996,60.61,2,1,1,1,3,16,1,1992,3,6,0.286,1,Chaoyang,116.4639786,39.92728124,2017,2
59,536,41010,130.7,3,1,1,2,1,6,4,1996,3,2,0.5,0,Changping,116.3099463,40.07552039,2017,2
3,1600,107759,148.48,3,2,1,2,1,10,4,2000,3,6,0.5,1,Haidian,116.3200956,39.93131844,2017,1
17,730,74127,98.48,2,1,1,1,2,16,1,2000,3,6,0.2,1,Chaoyang,116.4179077,39.9965121,2017,1
47,678.5,66015,102.78,2,2,1,2,2,21,1,2004,3,6,0.333,1,Chaoyang,116.489454,39.87524795,2017,2
5,320,54284,58.95,2,1,1,1,1,6,4,1986,4,2,0.333,0,Shijingshan,116.1973904,39.9127143,2017,1
4,265,41303,64.16,1,1,1,1,2,6,4,2001,4,2,0.5,0,Daxing,116.3079695,39.76181599,2017,1
45,510.5,75529,67.59,2,1,1,1,2,6,4,1994,3,2,0.333,0,Dongcheng,116.4084528,39.86328623,2017,2
47,290,39190,74,2,1,1,1,2,14,4,2006,3,6,0.2,1,Chaoyang,116.4085564,40.03897272,2017,2
4,439,108449,40.48,1,1,1,1,4,6,4,1988,3,2,0.2,0,Dongcheng,116.4186998,39.94959502,2017,1
116,668,67742,98.61,2,2,1,1,3,7,4,2000,4,2,0.5,0,Chaoyang,116.3604163,40.0145236,2017,4
52,299,36003,83.05,3,1,1,1,2,6,4,1993,3,2,0.5,0,Shunyi,116.5870707,40.04153445,2017,2
10,455,38012,119.7,3,1,1,2,2,6,4,2008,4,2,0.5,0,Changping,116.3060585,40.0802349,2017,1
49,286,51718,55.3,1,0,1,1,1,30,1,2010,4,6,0.345,1,Haidian,116.3724381,39.96977816,2017,2
8,380,70371,54,2,0,1,1,2,6,4,1988,4,2,0.5,0,Chaoyang,116.4412628,39.89662976,2017,1
2,547.8,75455,72.6,3,1,1,1,1,17,1,1984,4,6,0.25,1,Haidian,116.3046471,39.93916772,2017,1
10,402,75921,52.95,2,1,1,1,2,6,4,1984,3,2,0.333,0,Chaoyang,116.4162226,39.97324472,2017,1
22,331.5,40046,82.78,2,2,1,1,1,20,3,2007,4,6,0.5,1,Chaoyang,116.4017894,40.04579047,2017,1
13,293,72044,40.67,1,0,1,1,3,15,4,2004,4,6,0.333,1,Fengtai,116.3604737,39.83439617,2017,1
3,468,53207,87.96,2,1,1,1,3,16,1,2000,4,6,0.222,1,Shijingshan,116.1825711,39.92502936,2017,1
48,378,56791,66.56,2,1,1,1,2,6,4,2004,4,2,0.333,0,Changping,116.3975572,40.04421271,2017,2
23,417,70475,59.17,2,1,1,1,0,6,4,1983,3,2,0.333,0,Chaoyang,116.4663228,39.94322323,2017,1
65,319,82153,38.83,1,0,1,1,2,23,1,2003,3,6,0.176,1,Chaoyang,116.4566701,39.884398,2017,3
25,341,33107,103,3,2,1,1,2,6,4,2003,4,2,0.5,0,Fangshan,116.1578302,39.7594636,2017,1
9,588,54688,107.52,3,2,1,2,2,15,4,2005,4,6,0.5,1,Chaoyang,116.5740657,39.9114798,2017,1
9,243,51008,47.64,1,1,1,1,4,6,4,1996,4,2,0.25,0,Tongzhou,116.6548545,39.87795403,2017,1
67,540,45946,117.53,2,2,1,1,2,20,4,2007,1,6,0.667,1,Changping,116.3174858,40.06715093,2017,3
74,510,44686,114.13,2,2,1,1,2,11,3,2000,3,6,0.333,1,Daxing,116.4505114,39.80998208,2017,3
65,439,45516,96.45,1,0,1,1,2,10,3,2008,3,6,0.182,1,Dongcheng,116.4369215,39.93526575,2017,3
5,646,50867,127,3,2,1,2,2,24,1,2001,4,6,0.222,1,Haidian,116.3043663,40.04903637,2017,1
50,396,60110,65.88,2,1,1,1,3,6,4,1983,3,2,0.333,0,Chaoyang,116.4593052,39.88069129,2017,2
11,420,49401,85.02,2,1,1,1,0,6,4,2003,4,2,0.333,0,Changping,116.3697574,40.07945482,2017,1
19,997,56648,176,4,2,1,2,1,26,1,2001,3,6,0.667,1,Chaoyang,116.4132773,39.99462083,2017,1
38,313.4,55578,56.39,1,1,1,1,1,6,4,1998,4,2,0.333,0,Chaoyang,116.54819,39.91815284,2017,2
54,286,42059,68,2,1,1,1,2,18,1,2010,3,6,0.273,1,Daxing,116.3373502,39.79064591,2017,2
7,772,109972,70.2,3,1,1,1,1,6,4,1987,4,2,0.5,0,Xicheng,116.3439768,39.93560539,2017,1
83,180,56040,32.12,1,1,1,1,1,10,1,2012,1,6,0.182,1,Haidian,116.1763352,40.04668069,2017,3
19,293,39973,73.3,1,1,1,1,1,14,4,2006,1,6,0.2,1,Chaoyang,116.4085564,40.03897272,2017,1
19,500,50680,98.66,2,1,1,1,3,25,4,2013,3,6,0.667,1,Changping,116.3028508,40.06690457,2017,1
3,457,65212,70.08,2,1,1,1,3,6,4,1995,3,2,0.333,0,Haidian,116.2809994,40.03028012,2017,1
36,863,92537,93.26,2,1,1,1,2,26,1,2004,1,6,0.25,1,Haidian,116.3727261,39.9790226,2017,2
8,585,46921,124.68,3,1,1,2,1,6,4,2005,4,2,0.5,0,Changping,116.3441731,40.08690965,2017,1
9,373,41920,88.98,2,1,1,1,2,28,3,2009,4,6,0.5,1,Changping,116.3521984,40.06620479,2017,1
47,245.5,40135,61.17,2,1,1,1,4,6,4,1991,3,2,0.333,0,Changping,116.2263039,40.21000333,2017,2
22,453,51825,87.41,2,1,1,1,0,27,4,2014,4,6,0.667,1,Changping,116.3028508,40.06690457,2017,1
51,360,44516,80.87,2,1,1,1,2,9,4,2012,1,6,0.5,1,Fangshan,116.1780308,39.76150003,2017,2
58,371.6,39307,94.54,2,2,1,1,3,6,4,2004,4,6,0.5,0,Changping,116.2190214,40.22318289,2017,2
10,443,62220,71.2,2,1,1,1,3,6,4,1997,3,2,0.333,0,Haidian,116.3314411,40.03233372,2017,1
17,960,112942,85,3,1,1,1,2,16,3,2004,2,6,0.667,1,Dongcheng,116.4207589,39.91626355,2017,1
18,179,52555,34.06,1,0,1,1,4,17,4,2010,4,6,0.167,1,Changping,116.2532873,40.16353842,2017,1
18,416,36412,114.25,2,1,1,1,2,32,1,2003,4,2,0.375,1,Changping,116.4035013,40.07487001,2017,1
65,578,62854,91.96,2,1,1,1,0,6,4,2005,4,2,0.5,0,Tongzhou,116.698716,39.91155294,2017,3
76,629.2,100512,62.6,1,0,1,1,3,18,1,2006,4,6,0.2,1,Haidian,116.3087065,39.97686846,2017,3
4,355,54666,64.94,1,1,1,1,2,24,1,1999,3,6,0.3,1,Fengtai,116.4384192,39.84735636,2017,1
7,420,42481,98.87,2,1,1,1,1,6,4,2003,1,2,0.5,0,Changping,116.3414074,40.07646694,2017,1
16,216,62627,34.49,1,0,1,1,3,26,1,2008,1,6,0.214,1,Fengtai,116.2792828,39.83734081,2017,1
72,646,108154,59.73,1,1,1,1,2,17,4,2004,4,6,0.25,1,Dongcheng,116.4194401,39.89488218,2017,3
49,1340,82361,162.7,3,1,1,2,3,23,3,2006,4,6,0.667,1,Chaoyang,116.3675201,39.99961572,2017,2
16,220,42406,51.88,1,1,1,1,2,6,4,2006,4,2,0.25,0,Changping,116.2226641,40.20910024,2017,1
12,278,44127,63,2,1,1,1,2,6,4,1995,4,2,0.333,0,Changping,116.2263039,40.21000333,2017,1
4,676,51104,132.28,3,2,1,2,1,7,4,2002,3,2,0.5,0,Tongzhou,116.6917117,39.91792419,2017,1
59,388.5,89496,43.41,1,1,1,1,4,6,4,1992,3,2,0.333,0,Haidian,116.3596446,39.95166012,2017,2
43,320,87600,36.53,1,0,1,1,2,12,3,2002,3,6,0.167,1,Haidian,116.3129489,40.04233232,2017,2
3,298,63109,47.22,2,1,1,1,3,11,4,2006,3,6,0.25,1,Changping,116.3338153,40.08961067,2017,1
66,1060,67516,157,3,1,1,2,3,24,1,1997,4,6,0.3,1,Chaoyang,116.4336054,39.95693003,2017,3
69,436,69872,62.4,2,1,1,1,4,6,4,1998,3,2,0.5,0,Haidian,116.3093143,40.05105596,2017,3
6,732,62203,117.68,3,2,1,1,2,19,1,2001,4,6,0.2,1,Dongcheng,116.3826004,39.86466429,2017,1
88,586,82062,71.41,2,1,1,1,0,7,4,1997,3,2,0.333,0,Xicheng,116.339871,39.87469603,2017,3
128,423,64958,65.12,2,1,1,1,3,24,1,1996,3,6,0.2,1,Chaoyang,116.4593052,39.88069129,2017,5
47,445,36720,121.19,3,2,1,2,3,6,4,2001,4,2,0.5,0,Shunyi,116.671047,40.1174329,2017,2
18,538,54753,98.26,2,1,1,1,2,14,4,2010,1,6,0.5,1,Tongzhou,116.6775187,39.86371299,2017,1
5,360,84706,42.5,1,1,1,1,4,6,4,1982,1,2,0.333,0,Haidian,116.3371687,39.98576228,2017,1
16,255,52169,48.88,1,0,1,1,3,26,1,2008,1,6,0.214,1,Fengtai,116.2792828,39.83734081,2017,1
5,292,37288,78.31,2,1,1,1,2,16,1,2002,4,2,1.5,1,Shunyi,116.6576924,40.11148164,2017,1
17,400,47154,84.83,2,1,1,1,1,18,4,2012,3,6,0.5,1,Changping,116.2619851,40.1163612,2017,1
3,413,45905,89.97,2,1,1,1,2,24,1,2010,4,6,0.333,1,Chaoyang,116.6016868,39.92928774,2017,1
22,900,90745,99.18,3,1,1,1,3,6,4,1993,4,2,0.5,0,Chaoyang,116.4327034,39.92535865,2017,1
39,889,101880,87.26,2,1,1,1,1,24,3,2010,4,6,0.4,1,Chaoyang,116.4322021,39.91967323,2017,2
10,614.5,79148,77.64,3,1,1,1,1,14,3,1986,3,6,0.333,1,Chaoyang,116.3806483,39.98053597,2017,1
80,773,55773,138.6,3,1,1,2,4,28,1,2001,3,6,0.2,1,Chaoyang,116.4533826,39.87250893,2017,3
73,308.8,68960,44.78,1,0,1,1,4,15,1,2005,3,6,0.5,1,Chaoyang,116.5037332,39.91566041,2017,3
47,260,56645,45.9,1,1,1,1,1,6,4,1993,4,2,0.333,0,Shijingshan,116.2211865,39.89810141,2017,2
10,132.5,21901,60.5,1,1,1,1,2,14,4,2011,1,6,0.048,0,Shunyi,116.653576,40.17944924,2017,1
8,370,89676,41.26,1,1,1,1,1,6,4,1991,3,2,0.2,0,Xicheng,116.3388384,39.89202648,2017,1
10,305,36694,83.12,3,1,1,1,3,6,4,1994,4,2,0.5,0,Daxing,116.3417765,39.72613531,2017,1
18,748,103933,71.97,2,1,1,1,2,11,3,1999,3,6,1,1,Xicheng,116.3388208,39.88707934,2017,1
55,314,40611,77.32,2,1,1,1,3,11,4,2005,3,6,0.333,1,Mentougou,116.1067628,39.92738599,2017,2
44,411,45091,91.15,2,2,1,1,2,6,4,2000,4,2,0.5,0,Changping,116.4026977,40.06781353,2017,2
16,485,58512,82.89,2,1,1,1,1,26,3,1999,3,6,0.375,1,Chaoyang,116.5012556,39.92355675,2017,1
12,1330,114066,116.6,3,2,1,2,3,6,4,1993,3,4,0.5,0,Xicheng,116.3545419,39.94148385,2017,1
53,364,69772,52.17,1,1,1,1,3,22,4,2009,1,6,0.5,1,Chaoyang,116.4991424,39.89701017,2017,2
21,526,76321,68.92,2,1,1,1,4,18,1,1993,3,6,0.333,1,Chaoyang,116.4326372,39.91624663,2017,1
85,635,71776,88.47,1,1,1,1,2,19,3,2003,4,6,0.333,1,Chaoyang,116.4603989,39.98760507,2017,3
43,698,72153,96.74,3,1,1,1,1,26,1,1997,4,6,0.25,1,Chaoyang,116.464988,39.99513238,2017,2
10,1800,73998,243.25,4,2,1,3,1,12,4,2008,4,6,0.5,1,Chaoyang,116.4785497,39.86558205,2017,1
10,635,103911,61.11,2,1,1,1,3,11,3,2008,4,6,0.25,1,Dongcheng,116.4329912,39.89654918,2017,1
1,1968,75126,261.96,4,2,1,3,1,12,4,2006,1,6,0.5,1,Chaoyang,116.4785497,39.86558205,2017,1
7,480,53933,89,2,1,1,1,3,22,3,2011,4,6,0.5,1,Chaoyang,116.5997687,39.92731689,2017,1
39,1800,74362,242.06,4,2,1,2,2,6,4,1999,3,2,0.5,1,Chaoyang,116.4431577,39.93799782,2017,2
13,300,47695,62.9,1,1,1,1,1,22,1,2005,4,6,0.25,1,Chaoyang,116.6004522,39.89803366,2017,1
72,550,59466,92.49,3,1,1,1,2,19,3,2014,3,6,0.5,1,Changping,116.3540583,40.07828634,2017,3
20,499,55371,90.12,2,1,1,1,3,28,1,2005,3,6,0.3,1,Chaoyang,116.499292,39.9165088,2017,1
82,800,92135,86.83,2,2,1,1,2,6,4,2001,4,6,0.5,0,Haidian,116.2671458,40.02938201,2017,3
58,300,60939,49.23,1,0,1,1,1,21,1,2005,4,6,0.2,1,Chaoyang,116.5824223,39.92130096,2017,2
62,730,73161,99.78,2,2,1,1,3,10,3,2010,4,6,0.333,1,Fengtai,116.3812781,39.83484474,2017,3
54,480,60053,79.93,2,1,1,1,3,24,1,2002,3,6,0.375,1,Fengtai,116.3903517,39.8520389,2017,2
3,376,43844,85.76,2,1,1,1,4,6,4,2004,3,2,0.5,0,Changping,116.4125916,40.10494535,2017,1
22,320,36315,88.12,2,1,1,1,3,15,4,2009,4,6,0.25,1,Fangshan,116.1419859,39.71887577,2017,1
15,263,42904,61.3,2,1,1,1,3,6,4,1994,3,2,0.5,0,Daxing,116.3333306,39.74955932,2017,1
12,640,77100,83.01,2,1,1,1,2,18,1,1997,4,6,0.2,1,Haidian,116.3388675,39.97355265,2017,1
51,465,50092,92.83,2,2,1,1,1,10,4,2013,4,6,0.333,1,Changping,116.3736696,40.07637819,2017,2
3,430,48451,88.75,2,2,1,1,1,29,1,2013,1,6,0.167,1,Chaoyang,116.6000431,39.92816291,2017,1
38,650,73158,88.85,2,1,1,1,2,17,1,2001,1,6,0.25,1,Fengtai,116.3314353,39.87417316,2017,2
73,430,44486,96.66,3,1,1,1,4,6,4,1998,4,2,0.5,0,Tongzhou,116.6826432,39.92777647,2017,3
14,760,53533,141.97,3,2,1,2,2,16,4,2004,4,6,0.333,1,Chaoyang,116.4989934,39.97441193,2017,1
11,750,102376,73.26,3,1,1,1,0,6,4,1985,3,2,0.333,0,Dongcheng,116.415302,39.95569435,2017,1
5,431,55535,77.61,2,1,1,1,2,9,3,2009,1,6,0.25,1,Chaoyang,116.5940485,39.8991521,2017,1
19,370,48525,76.25,1,1,1,1,0,10,4,2005,4,6,0.5,1,Chaoyang,116.6004522,39.89803366,2017,1
66,585,65606,89.17,2,1,1,1,2,18,3,2008,4,6,0.5,1,Haidian,116.3735692,40.06198624,2017,3
2,340,40467,84.02,2,1,1,1,1,13,3,2011,1,6,0.182,1,Chaoyang,116.4123943,40.03650163,2017,1
8,309.2,48793,63.37,1,1,1,1,2,6,4,2003,3,2,0.5,0,Changping,116.4206533,40.10040429,2017,1
11,300,42858,70,2,1,1,1,0,6,4,1996,3,2,0.5,0,Changping,116.4316054,40.08644384,2017,1
69,349,69014,50.57,1,1,1,1,0,6,4,2005,4,2,0.25,0,Chaoyang,116.4679721,39.86182602,2017,3
14,549,56418,97.31,2,1,1,1,0,9,4,2006,4,6,0.5,1,Changping,116.3174858,40.06715093,2017,1
8,495,76876,64.39,1,1,1,1,1,6,4,1997,3,4,0.5,0,Chaoyang,116.4098904,39.973506,2017,1
7,321,39339,81.6,2,1,1,1,4,6,4,1998,4,2,0.5,0,Daxing,116.3079695,39.76181599,2017,1
5,46,5008,91.86,2,1,1,1,2,26,4,2012,1,6,0.5,1,Mentougou,116.1039916,39.90377054,2017,1
8,888,76810,115.61,2,1,1,2,1,21,3,2007,4,6,0.333,1,Chaoyang,116.4711122,39.92939168,2017,1
134,585,48852,119.75,3,2,1,2,2,11,4,2014,4,6,0.5,1,Tongzhou,116.5489543,39.82363797,2017,5
17,330,60121,54.89,2,1,1,1,3,6,4,1991,3,2,0.333,0,Chaoyang,116.5755106,39.91370543,2017,1
49,724,58929,122.86,3,2,1,2,2,6,4,2002,4,6,0.5,0,Haidian,116.3515897,40.06232702,2017,2
12,396,88374,44.81,1,1,1,1,4,6,4,1995,3,2,0.5,0,Haidian,116.2790002,39.92977031,2017,1
40,325,45506,71.42,2,1,1,1,1,6,4,2002,1,2,0.5,0,Daxing,116.4304129,39.78083649,2017,2
